"Manage Seller's Product","إدارة المنتج البائع"
"A total of %1 record(s) have been disapproved.","مجموع من %1 سجل(s) تم رفضها."
"Seller has been Denied.","البائع قد حرم."
"Manage Sellers","إدارة البائعين"
"A total of %1 record(s) have been approved as seller.","مجموع من %1 سجل(s) كما وافق البائع."
"Sellers Transaction","الباعة الصفقة"
"This order no longer exists.","هذا الأمر لم يعد موجودا."
"You are not authorize to manage this order.","أنت لا يأذن لإدارة هذا النظام."
"The invoice no longer exists.","الفاتورة لم يعد موجودا."
"You are not authorize to view this invoice.","أنت لا يأذن لعرض هذه الفاتورة."
"The shipment no longer exists.","الشحنة لم يعد موجودا."
"You are not authorize to view this shipment.","أنت لا يأذن لعرض هذه الشحنة."
"The creditmemo no longer exists.","على creditmemo لم يعد موجودا."
"You are not authorize to view this creditmemo.","أنت لا يأذن لعرض هذا creditmemo."
"The order has been cancelled.","النظام قد ألغي."
"You are not permitted to cancel this order.","لا يجوز إلغاء هذا النظام."
"We can't send the email order right now.","لا يمكننا إرسال البريد الإلكتروني من أجل الحق الآن."
"The credit memo's total must be positive.","الائتمان مذكرة إجمالي يجب أن تكون إيجابية."
"Cannot create online refund for Refund to Store Credit.","لا يمكن إنشاء على الانترنت استرداد المبلغ إلى رصيد."
"You created the credit memo.","إنشاء مذكرة الائتمان."
"We can't save the credit memo right now.","لا يمكننا توفير الائتمان مذكرة الآن."
"You can not create credit memo for this order.","لا يمكنك إنشاء مذكرة الائتمان لهذا النظام."
"New Credit Memo for Order #%1","الجديد مذكرة الائتمان للحد #%1"
"The message has been sent.","قد تم إرسال الرسالة."
"Failed to send the creditmemo email.","فشل في إرسال creditmemo البريد الإلكتروني."
"We can't print the creditmemo right now.","لا يمكننا طباعة creditmemo الآن."
"Order #%1","من أجل #%1"
"Credit Memo - Order #%1","مذكرة الائتمان النظام #%1"
"You sent the order email.","يمكنك إرسال الطلب عبر البريد الإلكتروني."
"Marketplace Seller Orders","السوق البائع أوامر"
"Can not create invoice as order is in HOLD state","لا يمكن إنشاء الفاتورة كما هو في عقد الدولة"
"We can't save the invoice right now.","نحن لا يمكن حفظ الفاتورة الآن."
"You can't create an invoice without products.","لا يمكنك إنشاء فاتورة دون المنتجات."
"Invoice has been created for this order.","الفاتورة تم إنشاء هذا النظام."
"Failed to send the invoice email.","فشل في إرسال الفاتورة عبر البريد الإلكتروني."
"There are no printable documents related to selected date range.","لا توجد للطباعة الوثائق ذات الصلة إلى النطاق الزمني المحدد."
"We can't print the invoice right now.","لا يمكننا طباعة الفاتورة الآن."
"Information was successfully saved","المعلومات تم حفظها بنجاح"
"Order Details of Product : %1","من أجل تفاصيل المنتج : %1"
"Can not create shipment as order is in HOLD state","لا يمكن إنشاء الشحن كما هو في عقد الدولة"
"Cannot do shipment for the order separately from invoice.","لا يمكن الشحن عن النظام بشكل منفصل عن الفاتورة."
"Cannot do shipment for the order.","لا يمكن الشحن عن النظام."
"The shipment has been created.","الشحنة تم إنشاؤه."
"The shipping label has been created.","الشحن التسمية تم إنشاؤه."
"We can't save the shipment right now.","نحن لا يمكن حفظ الشحنة الآن."
"Failed to send the Shipping email.","فشل في إرسال الشحن البريد الإلكتروني."
"We can't print the shipment right now.","لا يمكننا طباعة الشحن الآن."
"Please specify a carrier.","يرجى تحديد الناقل."
"Please enter a tracking number.","يرجى إدخال رقم تتبع."
"We can't initialize shipment for adding tracking number.","لا يمكننا تهيئة الشحن إضافة عدد تتبع."
"Cannot add tracking number.%1","لا يمكن إضافة عدد تتبع.%1"
"We can't load track with retrieving identifier right now.%1","لا يمكننا تحميل المسار مع استرداد معرف الآن.%1"
"We can't delete tracking number.","لا يمكننا حذف عدد تتبع."
"Manage Print PDF Header Info","إدارة الطباعة PDF رأس معلومات"
"Notification marked as read.","إعلام وضع علامة للقراءة."
"Product Type Or Attribute Set Invalid or Not Allowed","نوع المنتج أو تعيين سمة غير صالحة أو لا يسمح"
"Create Attribute","إنشاء سمة"
"Attribute Code already exists","السمة رمز موجود بالفعل"
"Attribute code ""%1"" is invalid. Please use only letters (a-z),"أرقام (0-9) أو تسطير أسفل السطر(_) في هذا المجال"
"Attribute Created Successfully","السمة التي تم إنشاؤها بنجاح"
"Add New Product","إضافة منتج جديد"
"Please select attribute set and product type.","حدد تعيين سمة و نوع المنتج."
"Something went wrong while getting the requested content.","حدث خطأ أثناء الحصول على المحتوى المطلوب."
"This product no longer exists.","هذا المنتج لم يعد موجودا."
"Edit Product","تحرير المنتج"
"Could not get preview image information. Please check your connection and try again.","لا يمكن الحصول على صورة المعاينة المعلومات. يرجى التحقق من الاتصال الخاص بك وحاول مرة أخرى."
"Products are successfully deleted from your account.","المنتجات بنجاح حذفها من حسابك."
"Marketplace Product List","السوق قائمة المنتجات"
"Your product has been successfully saved","المنتج الخاص بك قد تم حفظها بنجاح"
"Name has to be completed","اسم لابد من الانتهاء"
"Description has to be completed","الوصف لابد من الانتهاء"
"Price should contain only decimal numbers","السعر يجب أن تحتوي فقط على الأرقام العشرية"
"Weight should contain only decimal numbers","الوزن يجب أن تحتوي فقط على الأرقام العشرية"
"Product quantity should contain only decimal numbers","كمية المنتج يجب أن تحتوي فقط على الأرقام العشرية"
"Sku Type has to be selected","Sku نوع يجب أن يكون اختيار"
"Sku has to be completed","Sku لابد من الانتهاء"
"Price Type has to be selected","نوع السعر قد يتم اختيارها"
"Weight Type has to be selected","نوع الوزن يجب أن تكون مختارة"
"Default Title has to be completed","العنوان الافتراضي لابد من الانتهاء"
"Allowed Product Cart Limit Qty should contain only decimal numbers","يسمح المنتج عربة الحد الكمية يجب أن تحتوي فقط على الأرقام العشرية"
"Product Type Invalid Or Not Allowed","نوع المنتج غير صالح أو لا يسمح"
"You are not allowed to add virtual products,"لذا يرجى تحديد وزن المنتج."
"You duplicated the product.","يمكنك تكرار المنتج."
"I would like to inform you that recently I have added a new product in the store.","أود أن أبلغكم أنه في الآونة الأخيرة لقد تم إضافة منتج جديد في المتجر."
"I would like to inform you that recently I have updated a  product in the store.","أود أن أبلغكم أنه في الآونة الأخيرة لقد قمت بتحديث المنتج في المخزن."
"The image cannot be removed as it has been assigned to the other image role","صورة لا يمكن إزالتها كما تم تعيين صورة أخرى دور"
"Your Review was successfully saved","الاستعراض الخاص بك تم حفظها بنجاح"
"Marketplace Seller List","السوق قائمة البائع"
None,"لا شيء"
"Marketplace Seller Transactions","السوق البائع المعاملات"
"Marketplace Seller Transaction View","السوق البائع عرض الصفقة"
"Your withdrawal request has been sent successfully.","طلب السحب الخاص بك قد تم إرسالها بنجاح."
Simple,"بسيطة"
Downloadable,"للتحميل"
Virtual,"الظاهري"
Configurable,"شكلي"
"Grouped Product","تجميع المنتج"
"Bundle Product","حزمة المنتج"
"%1 days ago","%1 أيام مضت"
"%1 hours ago","%1 ساعة مضت"
"%1 minutes ago","%1 دقيقة مضت"
"%1 seconds ago","%1 ثانية"
"%1 is approved.","%1 هو المعتمد."
"%1 is disapproved.","%1 هو مرفوض."
"You have recieved payment for #%1 order. Mode of payment is %2.","كنت قد استلمت الدفع ل #%1 النظام. طريقة الدفع هي %2."
"%1 gives %2 star rating.","%1% 2 تصنيف النجوم."
"Seller has been paid online","البائع قد دفع على الانترنت"
Ordered,"أمرت"
Invoiced,"فواتير"
Shipped,"شحنها"
Refunded,"رد"
"Notified customer about invoice #%1.","إخطار العملاء عن فاتورة #%1."
"The captured amount is %1.","القبض المبلغ هو %1."
"Bad controller interface for showing product","سيئة تحكم واجهة عرض المنتج"
"Product is not loaded","المنتج لم يتم تحميل"
"Layout 1","تخطيط 1"
"Layout 2","تخطيط 2"
"Layout 3","تخطيط 3"
Static,"ثابت"
Dynamic,"ديناميكية"
Disapproved,"رفض"
"1 Star","1 نجمة"
"2 Star","نجوم 2"
"3 Star","3"
"4 Star","4"
"5 Star","5 نجوم"
Product,"المنتج"
Sale,"للبيع"
Transaction,"الصفقة"
"New product added by the seller","المنتج الجديد المضافة من قبل البائع"
". '</span>' '<span class=""wk-focus"">' . . '</span>'",". '</span>' '<span class=wk-التركيز>' . . '</span>'"
"Product details updated by seller","تفاصيل المنتج تحديث من قبل البائع"
"New Customer registered as seller","عميل جديد مسجل باسم البائع"
"New review submitted by buyer","المراجعة الجديدة المقدمة من قبل المشتري"
"Unable to remove notification data record with id %1","غير قادر على إزالة الإخطار سجل بيانات مع معرف %1"
"Order # ","من أجل #"
"Order Date: ","تاريخ الطلب:"
"Payment Method:","طريقة الدفع:"
"Shipping Method:","طريقة الشحن:"
"Total Shipping Charges","مجموع رسوم الشحن"
Number,"عدد"
"Sold to:","تباع:"
"Ship to:","السفينة:"
"Payment Method","طريقة الدفع"
"Invoice # ","فاتورة #"
"No Request","أي طلب"
Paid,"دفعت"
Hold,"عقد"
Voided,"باطلة"
"Credit Memo # ","الائتمان Memo #"
"Packing Slip # ","التعبئة زلة #"
Enabled,"تمكين"
Disabled,"تعطيل"
"You removed the customer from seller.","يمكنك إزالة العملاء من البائع."
"This Shop URL already Exists.","هذا المحل URL موجود بالفعل."
"You created the customer as seller.","يمكنك إنشاء العملاء البائع."
"Enter Shop Name of Customer.","أدخل اسم المحل من العملاء."
"Twitterid cannot contain space and special characters","Twitterid لا يمكن أن تحتوي على مساحة أحرف خاصة"
"Facebookid cannot contain space and special characters","Facebookid لا يمكن أن تحتوي على مساحة أحرف خاصة"
"The product with id %1 is already assigned to other seller.","المنتج مع معرف %1 تعيينه بالفعل إلى غيرها من البائع."
"Products has been successfully assigned to seller.","المنتجات قد تم بنجاح المعين إلى البائع."
"Sorry,"ولكن يمكنك فقط إضافة أقصى %1 كمية من %2 في هذه العربة."
"Cash On Delivery Charges","نقدا عند التسليم رسوم"
"Shipping & Handling Charges","الشحن والمناولة"
"Tax Amount","مبلغ الضريبة"
Grandtotal,"Grandإجمالي"
"View Orders","عرض الطلبات"
Order,"النظام"
"Pay Seller","دفع البائع"
"Item Pending","البند انتظار"
"Item Cancelled","البند إلغاء"
"Item Refunded","البند ردها"
"Already Paid","دفعت بالفعل"
"Add a Notify Message To Seller?","إضافة إلى إبلاغ رسالة إلى البائع ؟ "
Pay,"الدفع"
"What is the reason to deny this product?","ما هو السبب في حرمان هذا المنتج ؟ "
Deny,"ينكر"
"What is the reason to deny this seller?","ما هو السبب في حرمان هذا البائع ؟ "
"Assigned Product Ids","تعيين معرفات المنتج"
"Product Category","فئة المنتج"
CATEGORIES,"فئات"
"Total Sale","مجموع بيع"
"Total Seller Sale","مجموع البائع البيع"
"Total Admin Sale","مجموع المشرف للبيع"
"Current Commission %","اللجنة الحالية %"
"Shop name is available.","اسم المحل هو متاح."
"Shop name is already exists.","اسم المحل هو موجود بالفعل."
"Payment Information not filled by the Seller yet.","معلومات الدفع لا شغل من قبل البائع بعد."
"Click here to view product(s) list","انقر هنا لعرض المنتج(ق) قائمة"
"Click here to view seller(s) list","انقر هنا لعرض البائع(s) قائمة"
"Click here to view feedback(s) list","انقر هنا لعرض ردود الفعل(s) قائمة"
SKU,"الكود"
"By Seller","من قبل البائع"
"Seller Payment Information","البائع معلومات الدفع"
"Seller Name ","اسم البائع"
"Seller Email ","البائع البريد الإلكتروني"
"Total Amount To Be Pay ","مجموع المبلغ الواجب الدفع"
"Add Comment","إضافة تعليق"
"Seller Request Panel","البائع طلب الفريق"
"Waiting for approval from admin","في انتظار الموافقة من الادارة"
Save,"حفظ"
"Shop URL","متجر URL"
"Please enter shop URL","من فضلك ادخل المحل URL"
"Do you want to become a seller / vendor ?","هل تريد أن تصبح بائع / الموردين ؟ "
"Sales By Locations","البيع عن طريق المواقع"
Year,"العام"
Month,"الشهر"
Week,"الأسبوع"
Day,"اليوم"
"Sales Stats","احصائيات المبيعات"
" Total Payout ","إجمالي تعويضات"
" Remaining Amount ","المبلغ المتبقي"
"Latest Order","أحدث النظام"
"No Order Available","لا أمر متاح"
"Order Total (Base)- ","الطلب الكلي (القاعدة)-"
"Order Total (Purchased)- ","الطلب الكلي (شراء)-"
"no comment & review available","لا تعليق & استعراض المتاحة"
Back,"مرة أخرى"
"Edit Profile Information","تحرير معلومات الملف الشخصي"
"Save Profile","حفظ الملف"
"Google Plus ID","جوجل بلس ID"
"Enter Contact Number","أدخل رقم الاتصال"
"Enter Contact Number with country code ex: (123) 456-7890","أدخل رقم الاتصال مع رمز البلد السابق: (123) 456-7890"
"Theme : Background Color","موضوع : لون الخلفية"
"Delete Image","حذف صورة"
"Seller Logo","البائع شعار"
"Manage Your Shop Url","إدارة المحل الخاص بك Url"
"Set Your New Shop Url","يقع متجر Url"
"Save Url","توفير Url"
"Edit Your Shop Url","تحرير محل Url"
"Edit Payment Information","تحرير معلومات الدفع"
"Save Payment","حفظ الدفع"
"Payment Details","تفاصيل الدفع"
Marketplace,"السوق"
"Marketplace Dashboard","السوق لوحة التحكم"
"Seller Profile","البائع الشخصي"
"New Products","منتجات جديدة"
"Click here to view product list","انقر هنا لعرض قائمة المنتجات"
"My Transaction List","بلدي قائمة المعاملات"
"Click here to view transaction history","انقر هنا لعرض تاريخ المعاملات"
"My Order History","طلبي التاريخ"
"Click here to view order history","انقر هنا لعرض تاريخ النظام"
"Review Notification","مراجعة الإشعار"
"Click here to view all reviews","انقر هنا لعرض جميع الآراء"
"Sold By","المباعة من قبل"
"Do You Want To Become A Seller / Vendor?","هل تريد أن تصبح بائع / الموردين ؟ "
"Agree as Seller","توافق على البائع"
"Disagree as Seller","كما اختلف البائع"
"Payment Settings","إعدادات الدفع"
"Profile Settings","إعدادات الملف الشخصي"
"Shipping Settings","إعدادات الشحن"
"Buyer Dashboard","المشتري لوحة التحكم"
"View Seller's Shop","عرض البائع في المحل"
"%1 Products","%1 من المنتجات"
"View Seller's Collection","عرض البائع جمع"
"Huge Buyers","ضخمة المشترين"
"Get your product showcased to a huge range of customers,"كل مستخدم العديد من المحلات التجارية من الولايات المتحدة."
"Quick Payments","سريعة المدفوعات"
"Once goods have been successfully delivered to respective customers,"يمكنك طلب دفع تعويضات."
"Earn Badges","كسب شارات"
"Once you climb a milestone you get awarded with a badge,"مما يجعلك تبدو مثل الموالية."
"Customize Profile","تخصيص الملف الشخصي"
"Customize your profile with information like profile logo,"موقع متجر"
"Add Media","إضافة وسائل الإعلام"
"Embed video YouTube to make your account more genuine and stand out in the queue.","تضمين فيديو يوتيوب لجعل حسابك أكثر حقيقية و الوقوف في طابور."
"Got Stuck? Ask Questions","متورطون ؟ طرح الأسئلة"
"If you ever get stuck,"اسمحوا لنا أن نعرف ونحن سوف تساعدك مع أفضل ما لدينا في أقل وقت ممكن."
"Manage Your Orders","إدارة أوامر"
"Manage your orders at maximum ease and help customers to have a better shopping experience.","إدارة الأوامر الخاصة بك في أقصى سهولة و مساعدة العملاء على تحسين تجربة التسوق."
"Get Yourself Verified","الحصول على نفسك التحقق"
"Add a verified brooch to your profile by providing very necessary some business details and documents.","إضافة التحقق من بروش إلى ملف التعريف الخاص بك من خلال توفير ضروري جدا بعض الأعمال من التفاصيل والوثائق."
"Create Your Own Collection","إنشاء مجموعتك الخاصة"
"Add various products and create your own product collection that will be visible to customers.","إضافة منتجات مختلفة و إنشاء المنتج الخاص بك جمع من شأنها أن تكون مرئية للعملاء."
"Add Unlimited Products","إضافة غير محدود من المنتجات"
"Add unlimited products which you want and fulfill your customers need.","إضافة غير محدود المنتجات التي تريد تلبية حاجة العملاء."
"Really Easy To Setup And Customize","حقا سهلة الإعداد وتخصيص"
"Create an Account","إنشاء حساب"
"Create your Profile","إنشاء ملف التعريف الخاص بك"
"Add your Details","إضافة التفاصيل الخاصة بك"
"Add your Product Listing","إضافة قائمة المنتجات"
"Sell your Products and Earn Points","بيع المنتجات الخاصة بك وكسب نقاط"
"Register As Seller","تسجيل البائع"
"Open your own online shop & explore a new world of marketplace with more and millions of shoppers","فتح متجر على الانترنت و استكشاف عالم جديد من السوق مع الملايين من المتسوقين"
"Open Your Shop","فتح متجر الخاصة بك"
"Ask Questions","طرح الأسئلة"
"Shop URL For Your Marketplace Shop","متجر URL الخاص بك في السوق المحل"
"Yes,"أنا أوافق على"
"Terms and Conditions","الشروط والأحكام"
"Already have account! click here to login","بالفعل الحساب! انقر هنا للدخول"
"Items Refunded","البنود ردها"
Qty,"الكمية"
"COD Charges","رسوم القد"
"Discount Amount","خصم المبلغ"
"Row Total","صف المجموع"
"Excl. Tax","بدون ضريبة القيمة المضافة. الضرائب"
"Tax Total","الضريبة مجموع"
"Discount Total","خصم إجمالي"
"Creditmemo List","Creditmemo قائمة"
"Credit Memos #","الائتمان المذكرات #"
"Bill To Name","بيل إلى اسم"
"Created At","التي تم إنشاؤها في"
Status,"حالة"
Amount,"المبلغ"
"To Become Seller Please Contact to Admin.","لتصبح البائع يرجى الاتصال على المشرف."
"<span class=""label"">Order Date:</span> %1","<span class=label>تاريخ الطلب:</span> %1"
"Buyer Information","المشتري المعلومات"
"Order Information","معلومات النظام"
"Shipping Address","عنوان الشحن"
"Shipping Method","طريقة الشحن"
"No shipping information available","لا معلومات الشحن المتاحة"
"Billing Address","عنوان الفواتير"
"ITEMS TO REFUND","البنود برد"
"Back To My Orders","العودة إلى أوامري"
"Return to Stock","العودة إلى الأسهم"
"Qty to Refund","الكمية برد"
"Items to Refund","البنود برد"
"Paid Amount","المبلغ المدفوع"
"Refund Amount","استرداد المبلغ"
"Shipping Amount","كمية الشحن"
"Shipping Refund","الشحن رد"
"Order Grand Total","من أجل المجموع الكلي"
"Credit Memo Comments","مذكرة الائتمان تعليقات"
"Refund Totals","رد المجاميع"
"Refund Shipping","رد الشحن"
"Append Comments","إلحاق تعليقات"
"Visible on Frontend","مرئي على الواجهة"
"Email Copy of Credit Memo","البريد الإلكتروني نسخة من مذكرة الائتمان"
"Refund Offline","رد حاليا"
"Refund Online","برد على الانترنت"
Refund,"رد"
"Creditmemo #%1","Creditmemo #%1"
"Are you sure you want to send credit memo email to customer?","هل أنت متأكد من أنك تريد أن ترسل مذكرة الائتمان عبر البريد الإلكتروني إلى العملاء ؟ "
"Send Email To Customer","إرسال بريد إلكتروني إلى العملاء"
"Send Email","إرسال البريد الإلكتروني"
Print,"طباعة"
"Order # %1","من أجل # %1"
"Order Status","حالة الطلب"
"Order Date","تاريخ الطلب"
"Payment & Shipping Method","دفع & شحن طريقة"
"Shipping and Tracking Information","الشحن وتتبع المعلومات"
"Download All Shipping Slip","تحميل جميع الشحن زلة"
"Download All Invoice Slip","تحميل جميع الفاتورة زلة"
"Order Id","معرف الطلب"
Date,"تاريخ"
"Search by Order Id","ابحث عن طريق معرف الطلب"
"Date From","تاريخ من"
"Date To","تاريخ"
All,"كل"
label,"التسمية"
"Download Invoice Slip","تحميل الفاتورة زلة"
"Date Untill","تاريخ حتى"
"Download Packaging Slip","تحميل التعبئة زلة"
"Items Invoiced","البنود فواتير"
"Total Price","السعر الإجمالي"
"Admin Commission","مشرف اللجنة"
"Vendor Total","بائع الكلي"
"Invoice #%1","فاتورة #%1"
"Are you sure you want to send invoice email to customer?","هل أنت متأكد من أنك تريد إرسال الفاتورة عبر البريد الإلكتروني إلى العملاء ؟ "
"Invoice Slip","فاتورة زلة"
"Print Invoice","طباعة الفاتورة"
"Manage Order #%1","إدارة النظام #%1"
"Are you sure you want to cancel this order?","هل أنت متأكد من أنك تريد إلغاء هذا النظام ؟ "
"Cancel Order","إلغاء النظام"
"Are you sure you want to send order email to customer?","هل أنت متأكد من أنك ترغب في إرسال طلب عبر البريد الإلكتروني إلى العملاء ؟ "
"Create Invoice to confirm collected amount from buyer for this order","إنشاء فاتورة لتأكيد جمع المبلغ من المشتري لهذا النظام"
"Are you sure you want to create invoice?","هل أنت متأكد من أنك تريد إنشاء الفاتورة ؟ "
Invoice,"الفاتورة"
"Pay Admin for his commission for this order","دفع الادارة له لجنة لهذا النظام"
"If you pay admin commission then you can not do refund for buyer in future. Are you sure you want to pay admin for his commission?","إذا كنت تدفع الادارة لجنة فإنك لا تستطيع أن تفعل المبلغ للمشتري في المستقبل. هل أنت متأكد من أنك تريد أن تدفع الادارة له."
"Pay Admin Commission","دفع الادارة لجنة"
"Create Credit Memo","إنشاء مذكرة الائتمان"
"Credit Memo","مذكرة الائتمان"
"Create Shipment for Order","إنشاء الشحن للطلب"
Ship,"السفينة"
Carrier,"الناقل"
"Tracking Number","رقم تتبع"
"Are you sure you want to create shipment?","هل أنت متأكد من أنك تريد إنشاء الشحنة ؟ "
"Order List Per Product","قائمة النظام في المنتج"
"Order #","من أجل #"
"Buyer Name","اسم المشتري"
"Sold on","تباع في"
Download,"تحميل"
"Shipping Slip","الشحن زلة"
"Items Shipped","العناصر التي يتم شحنها"
"Qty Shipped","الكمية التي يتم شحنها"
"Shipment #%1","الشحن #%1"
"Are you sure you want to send shipment email to customer?","هل أنت متأكد من أنك تريد أن ترسل شحنة عبر البريد الإلكتروني إلى العملاء ؟ "
"Send Tracking Information","إرسال تتبع المعلومات"
"Shipment Slip","الشحن زلة"
"Print Shipment","طباعة الشحن"
"Track this shipment","تتبع هذه الشحنة"
Add,"إضافة"
"Invoice and Packing Slip Address/VAT/Tax Information","فاتورة التعبئة زلة العنوان/ضريبة القيمة المضافة/ضريبة المعلومات"
"Save Information","حفظ المعلومات"
"Save & Duplicate","حفظ و مكررة"
"Attribute Set","تعيين سمة"
"Short Description","وصف قصير"
"SKU Available","الكود متوفر"
"SKU Already Exist","SKU موجودة بالفعل"
"Special Price","سعر خاص"
"Special Price From","سعر خاص من"
"Special Price To","سعر خاص"
Stock,"الأسهم"
"Stock Availability","توافر المخزون"
"In Stock","في الأوراق المالية"
"Out of Stock","من المخزون"
Visibility,"الرؤية"
"Please Select","يرجى تحديد"
"Tax Class","ضريبة الدرجة"
Weight,"الوزن"
"Does this have a weight?","- هل هذا الوزن ؟ "
"Meta Title","عنوان التعريف"
"Allowed Product Qty on Product Purchase for Customer","يسمح الكمية المنتج على شراء المنتج للعميل"
"By default %1 qty will be allowed for customer to add in cart.","بشكل افتراضي %1 الكمية سوف يسمح للعملاء لإضافة في عربة."
Warning,"تحذير"
"Please Complete","يرجى إكمال"
"Your Profile","ملفك الشخصي"
Continue,"تواصل"
"Product Type","نوع المنتج"
"Required Fields","الحقول المطلوبة"
"Cross-Sell Products","عبر بيع المنتجات"
"These ""impulse-buy"" products appear next to the shopping cart as cross-sells to the items already in the shopping cart.","هذه دفعة-شراء المنتجات تظهر بجانب عربة التسوق كما عبر تبيع البنود في عربة التسوق."
Enable,"تمكين"
Disable,"تعطيل"
"Step 2: Attribute Values","الخطوة 2: قيم السمة"
"Select values from each attribute to include in this product. Each unique combination of values creates a unigue product SKU.","حدد القيم من كل سمة أن تدرج في هذا المنتج. كل فريدة من نوعها مزيج من القيم يخلق unigue المنتج SKU."
"Sort Variations","نوع الاختلافات"
Options,"خيارات"
"Select All","حدد كافة"
"Deselect All","قم بإلغاء تحديد كافة"
"Remove Attribute","إزالة السمة"
"Save Option","حفظ الخيار"
"Remove Option","إزالة خيار"
"Create New Value","إنشاء قيمة جديدة"
"Step 3: Bulk Images,"السعر"
"Based on your selections <span class=""new-products-count"" data-bind=""text:countVariations""></span>
new products will be created. Use this step to customize images and price for your new products.","استنادا إلى التحديدات <span class=new-المنتجات-عد ربط البيانات= "text": countVariations></span>"
        new products will be created. Use this step to customize images and price for your new products."
Images,"الصور"
"Apply single set of images to all SKUs","تطبيق مجموعة واحدة من الصور لجميع طرازات"
"Apply unique images by attribute to each SKU","تطبيق صور فريدة من نوعها من قبل سمة لكل SKU"
"Skip image uploading at this time","تخطي تحميل الصور في هذا الوقت"
"Browse Files...","تصفح الملفات..."
"Browse to find or drag image here","استعرض للعثور على أو قم بسحب الصورة هنا"
"Remove image","إزالة صورة"
"Edit role","تحرير دور"
Hidden,"خفية"
"Alt Text","النص البديل"
Role,"دور"
"Hide from Product Page","الاختباء من صفحة المنتج"
"Select attribute","حدد السمة"
Select,"حدد"
"Apply single price to all SKUs","تطبيق سعر واحد لجميع طرازات"
"Apply unique prices by attribute to each SKU","تطبيق فريدة من نوعها الأسعار بنسبة سمة لكل SKU"
"Skip price at this time","تخطي السعر في هذا الوقت"
"Apply single quantity to each SKUs","تطبيق واحد الكمية لكل Sku"
"Apply unique quantity by attribute to each SKU","تطبيق فريدة من نوعها الكمية التي تنسب إلى كل الكود"
"Skip quantity at this time","تخطي الكمية في هذا الوقت"
"Step 1: Select Attributes","الخطوة 1: حدد سمات"
"Selected Attributes:","السمات المختارة:"
"Step 4: Summary","الخطوة 4: موجز"
"Downloadable Information","للتحميل المعلومات"
"Is this downloadable Product?","هذا للتحميل المنتج ؟ "
Links,"الروابط"
"Add links to your product files here.","إضافة روابط إلى ملفات المنتج هنا."
"[STORE VIEW]","[عرض متجر]"
[GLOBAL],"[العالمي]"
"Links can be purchased separately","روابط يمكن شراؤها بشكل منفصل"
"Sort Order","ترتيب"
"Attach File or Enter Link","إرفاق ملف أو إدخال رابط"
Sample,"عينة"
Shareable,"للمشاركة"
"Max. Downloads","ماكس. تنزيل"
"Add New Link","إضافة رابط جديد"
"Alphanumeric,"داش و تسطير الأحرف أوصت أسماء الملفات. غير سليمة يتم استبدال الأحرف مع '_'."
File,"الملف"
URL,"URL"
"Use config","استخدام التكوين"
Unlimited,"غير محدود"
"Add product preview files here.","إضافة منتج معاينة الملفات هنا."
"Use Default Value","استخدام القيمة الافتراضية"
"Configurable products allow customers to choose options (Ex: shirt color).
You need to create a simple product for each configuration (Ex: a product for each color).","شكلي المنتجات تتيح للعملاء اختيار الخيارات (Ex: قميص اللون)."
                You need to create a simple product for each configuration (Ex: a product for each color)."
"Edit Configurations","تحرير تكوينات"
"Create Configurations","إنشاء تكوينات"
"Current Variations","الاختلافات الحالية"
Actions,"الإجراءات"
"Upload Image","تحميل الصور"
"Upload image","تحميل الصور"
"No Image","لا صورة"
"Remove Product","إزالة المنتج"
"Create Product Configurations","إنشاء تكوينات المنتج"
Url,"Url"
"Preview Image","معاينة الصورة"
"Get Video Information","الحصول على معلومات الفيديو"
Title:,"العنوان:"
Uploaded:,"تم تحميلها:"
Uploader:,"رافع:"
Duration:,"المدة:"
"Product Images","صور المنتج"
"Add Video","إضافة الفيديو"
"Add video","إضافة الفيديو"
"Click here or drag and drop to add images.","انقر هنا أو السحب والإفلات لإضافة الصور."
"Delete video","حذف الفيديو"
"Make Base","جعل قاعدة"
"Product List","قائمة المنتجات"
"Product Status","حالة المنتج"
"Search by product name","البحث عن طريق اسم المنتج"
"From: ","من:"
"To: ","إلى:"
"Delete Products","حذف المنتجات"
"Qty. Confirmed","الكمية. أكد"
"Qty. Pending","الكمية. في انتظار"
"Qty. Sold","الكمية. تباع"
"Earned Amount","حصل على مبلغ"
"No Product Available","أي منتج متاح"
"Create Attribute for Configurable Products","إنشاء سمة شكلي المنتجات"
"Save Attribute","حفظ السمة"
"Attribute Code","السمة رمز"
"Attribute Label","تنسب التسمية"
"Catalog Input Type","كتالوج نوع الإدخال"
"Catalog Input Type for Store Owner","كتالوج نوع الإدخال لصاحب المحل"
Dropdown,"المنسدلة"
"Values Required","القيم المطلوبة"
"Related Products","المنتجات ذات الصلة"
"Related products are shown to customers in addition to the item the customer is looking at.","ذات الصلة يتم عرض المنتجات إلى العملاء بالإضافة إلى البند العملاء تبحث في."
"Up-Sell Products","ما يصل بيع المنتجات"
"An up-sell item is offered to the customer as a pricier or higher-quality alternative to the product the customer is looking at.","ما يصل بيع البند يتم تقديمها إلى العميل باعتباره سعرا أو أعلى-جودة بديل عن المنتج العملاء تبحث في."
"About Us","عنا"
"Average Rating (%1)","تصنيف متوسط (%1)"
"Write your Review","كتابة مراجعة"
"Average Price Rating (%1)","متوسط سعر تصنيف (%1)"
"5 Star (%1)","5 نجوم (%1)"
"4 Star (%1)","4 (%1)"
